"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0H9A0","2019-07-12 15:00:00","1595.000","119.000","0.700","22.400","0.990","844.700","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","16.200",""
"C0Z300","2019-07-12 15:00:00","182.000","0.000","0.000","31.700","0.730","987.400","-99.000","0.000","6.200","111.000","","34.800","","25.500",""
"C0G730","2019-07-12 15:00:00","27.000","210.000","3.400","32.300","0.690","1004.900","-99.000","0.000","8.800","204.000","","32.700","","25.700",""
"C0V730","2019-07-12 15:00:00","33.000","251.000","2.300","32.500","0.700","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.200",""
"C0SA00","2019-07-12 15:00:00","466.000","106.000","2.900","28.400","0.800","955.200","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","21.200",""
"C0S900","2019-07-12 15:00:00","27.000","238.000","3.300","30.400","0.750","1006.500","-99.000","0.000","9.200","265.000","","30.500","","28.400",""
"C0C480","2019-07-12 15:00:00","105.000","122.000","1.900","29.800","0.710","995.700","-99.000","0.000","7.300","116.000","","35.300","","27.000",""
"C0V720","2019-07-12 15:00:00","15.000","255.000","2.300","31.800","0.800","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.500",""
"C0UA60","2019-07-12 15:00:00","566.000","34.000","0.800","26.300","0.870","945.800","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","22.200",""
"C0A980","2019-07-12 15:00:00","11.000","181.000","2.600","28.600","0.770","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","36.100","","26.400",""
"C0C670","2019-07-12 15:00:00","250.000","275.000","1.600","31.500","0.660","979.500","-99.000","0.000","9.200","264.000","","33.400","","25.000",""
"C0K550","2019-07-12 15:00:00","15.000","235.000","1.800","32.400","0.670","1006.300","-99.000","7.000","-99.000","-99.000","-99.000","33.800","","24.600",""
"C0R350","2019-07-12 15:00:00","35.000","272.000","2.900","30.800","-99.000","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.600",""
"C0T9F0","2019-07-12 15:00:00","251.000","0.000","0.000","28.400","0.830","980.300","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","23.800",""
"C0D390","2019-07-12 15:00:00","146.000","303.000","1.300","32.000","0.700","988.800","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","24.000",""
"C0E430","2019-07-12 15:00:00","258.000","249.000","1.200","32.300","0.660","981.100","-99.000","0.000","7.100","182.000","","35.100","","23.100",""
"C0O990","2019-07-12 15:00:00","18.000","197.000","2.400","32.700","0.720","1005.500","-99.000","15.500","-99.000","-99.000","-99.000","33.600","","24.500",""
"CM0010","2019-07-12 15:00:00","68.000","17.000","0.300","26.500","-99.000","1001.100","-99.000","33.000","-99.000","-99.000","-99.000","34.700","","25.600",""
"C0K500","2019-07-12 15:00:00","12.000","257.000","3.700","32.300","0.690","1005.000","-99.000","2.500","-99.000","-99.000","-99.000","32.900","","25.200",""
"C0X260","2019-07-12 15:00:00","39.000","251.000","3.300","33.000","0.630","1003.600","-99.000","6.000","-99.000","-99.000","-99.000","33.600","","24.900",""
"C0ACA0","2019-07-12 15:00:00","25.000","0.000","0.000","27.300","0.930","1004.300","-99.000","2.000","9.900","96.000","","33.900","","27.100",""
"C0X180","2019-07-12 15:00:00","62.000","218.000","3.100","32.700","0.650","1000.200","-99.000","3.000","-99.000","-99.000","-99.000","33.400","","24.800",""
"C0F930","2019-07-12 15:00:00","100.000","250.000","1.400","33.300","0.770","996.300","-99.000","0.000","7.200","276.000","","34.500","","27.700",""
"C0I010","2019-07-12 15:00:00","1562.000","193.000","0.800","20.500","0.950","847.200","-99.000","1.500","-99.000","-99.000","-99.000","26.200","","17.200",""
"C0R190","2019-07-12 15:00:00","32.000","239.000","2.000","33.400","0.630","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","23.700",""
"C0E420","2019-07-12 15:00:00","19.000","280.000","3.300","31.600","0.730","1002.800","-99.000","0.000","8.400","285.000","","34.000","","27.700",""
"C0W160","2019-07-12 15:00:00","49.000","214.000","6.600","28.500","0.910","998.100","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","26.200",""
"C0I460","2019-07-12 15:00:00","110.000","303.000","2.100","32.600","0.640","995.200","-99.000","0.000","8.500","307.000","","33.800","","26.000",""
"C0A9F0","2019-07-12 15:00:00","35.000","92.000","1.500","26.500","1.000","1004.700","-99.000","35.000","-99.000","-99.000","-99.000","35.800","","26.200",""
"C0F9A0","2019-07-12 15:00:00","425.000","41.000","1.700","30.300","0.730","960.200","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.800",""
"C0O950","2019-07-12 15:00:00","4.000","193.000","0.700","31.400","0.770","1006.700","-99.000","27.000","-99.000","-99.000","-99.000","32.100","","25.400",""
"C0M760","2019-07-12 15:00:00","40.000","253.000","2.800","33.300","0.650","1003.000","-99.000","16.000","-99.000","-99.000","-99.000","33.600","","24.700",""
"C0AH70","2019-07-12 15:00:00","34.000","71.000","1.000","26.800","0.860","1004.800","-99.000","24.500","9.600","83.000","","35.200","","26.700",""
"C0V250","2019-07-12 15:00:00","298.000","204.000","0.900","31.000","0.720","975.300","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","22.300",""
"C0U980","2019-07-12 15:00:00","573.000","317.000","2.600","23.200","0.980","945.800","-99.000","4.500","-99.000","-99.000","-99.000","30.300","","21.500",""
"C0S740","2019-07-12 15:00:00","289.000","204.000","4.800","31.400","0.650","975.100","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","24.100",""
"C0A940","2019-07-12 15:00:00","49.000","274.000","0.900","25.100","0.990","1003.400","-99.000","21.000","-99.000","-99.000","-99.000","32.400","","24.600",""
"C0A920","2019-07-12 15:00:00","196.000","318.000","0.400","26.400","0.920","986.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.600",""
"C0T870","2019-07-12 15:00:00","135.000","272.000","1.100","30.300","0.730","992.100","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","22.300",""
"C0O930","2019-07-12 15:00:00","69.000","220.000","0.800","30.700","0.820","1000.100","-99.000","0.500","-99.000","-99.000","-99.000","33.300","","24.400",""
"C0C460","2019-07-12 15:00:00","482.000","0.000","0.000","23.000","0.980","955.100","-99.000","59.000","-99.000","-99.000","-99.000","30.500","","22.200",""
"C0E520","2019-07-12 15:00:00","320.000","242.000","1.200","31.900","0.710","972.300","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","23.500",""
"C0T9D0","2019-07-12 15:00:00","7.000","16.000","0.800","30.500","0.990","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.200",""
"C0I390","2019-07-12 15:00:00","1184.000","256.000","0.900","21.200","0.970","884.200","-99.000","12.000","-99.000","-99.000","-99.000","27.400","","18.100",""
"C0B020","2019-07-12 15:00:00","86.000","331.000","1.700","27.200","0.990","996.800","-99.000","2.500","-99.000","-99.000","-99.000","30.000","","25.700",""
"CM0170","2019-07-12 15:00:00","106.000","253.000","5.700","31.000","0.680","995.900","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.500",""
"C0F860","2019-07-12 15:00:00","2215.000","232.000","0.700","19.700","0.870","781.400","-99.000","0.000","-99.000","-99.000","-99.000","22.400","","14.400",""
"C0U890","2019-07-12 15:00:00","116.000","339.000","1.100","28.900","0.810","996.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.900",""
"C0G800","2019-07-12 15:00:00","15.000","252.000","5.300","32.400","0.710","1005.200","-99.000","0.000","11.700","246.000","","33.400","","25.900",""
"C0F850","2019-07-12 15:00:00","379.000","228.000","2.000","31.700","0.610","964.300","-99.000","0.000","7.900","204.000","","32.300","","24.100",""
"C0AH50","2019-07-12 15:00:00","275.000","109.000","3.000","26.300","0.990","977.400","-99.000","0.000","8.200","232.000","","31.700","","26.300",""
"C0Z160","2019-07-12 15:00:00","124.000","13.000","3.300","31.000","0.650","994.500","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","18.900",""
"C0R540","2019-07-12 15:00:00","17.000","237.000","3.700","31.400","0.790","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.800",""
"C0K480","2019-07-12 15:00:00","56.000","251.000","4.500","32.100","0.680","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.500",""
"C0H890","2019-07-12 15:00:00","440.000","213.000","2.300","25.200","0.930","958.900","-99.000","4.500","-99.000","-99.000","-99.000","31.700","","22.800",""
"C0S770","2019-07-12 15:00:00","375.000","101.000","0.500","29.900","0.710","965.500","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.100",""
"C0X230","2019-07-12 15:00:00","29.000","219.000","2.700","31.900","0.700","1005.800","-99.000","11.000","-99.000","-99.000","-99.000","32.900","","24.400",""
"C0B010","2019-07-12 15:00:00","38.000","260.000","1.400","27.500","0.970","1001.400","-99.000","10.000","-99.000","-99.000","-99.000","33.000","","25.600",""
"C0R490","2019-07-12 15:00:00","49.000","229.000","2.200","33.600","0.620","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.800",""
"C0V440","2019-07-12 15:00:00","27.000","196.000","1.200","32.300","0.640","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.500",""
"C0SA40","2019-07-12 15:00:00","200.000","192.000","2.200","32.300","0.610","984.500","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","24.000",""
"C0Z280","2019-07-12 15:00:00","224.000","90.000","2.100","31.800","0.610","982.300","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","23.900",""
"C0Z070","2019-07-12 15:00:00","247.000","13.000","2.400","31.800","0.670","979.100","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","23.900",""
"C0T9N0","2019-07-12 15:00:00","261.000","106.000","4.300","29.800","0.710","977.500","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","24.100",""
"C0K470","2019-07-12 15:00:00","97.000","224.000","4.300","31.900","0.700","996.100","-99.000","0.500","9.600","237.000","","33.200","","24.400",""
"C0V650","2019-07-12 15:00:00","28.000","235.000","5.000","30.700","0.780","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","25.400",""
"C0H9C0","2019-07-12 15:00:00","3402.000","326.000","0.600","11.400","1.000","678.400","-99.000","0.000","-99.000","-99.000","-99.000","14.100","","7.800",""
"C0U780","2019-07-12 15:00:00","15.000","42.000","1.000","30.800","0.670","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.700",""
"C0U760","2019-07-12 15:00:00","22.000","178.000","1.300","30.600","0.740","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.300",""
"C0X290","2019-07-12 15:00:00","10.000","232.000","4.600","30.400","0.790","1006.800","-99.000","11.000","-99.000","-99.000","-99.000","31.700","","24.600",""
"C0R420","2019-07-12 15:00:00","504.000","61.000","0.900","26.600","-99.000","948.300","-99.000","0.500","-99.000","-99.000","-99.000","26.800","","22.600",""
"C0E830","2019-07-12 15:00:00","37.000","242.000","5.700","31.600","0.700","1002.700","-99.000","0.000","11.700","246.000","","32.500","","27.800",""
"C0K330","2019-07-12 15:00:00","38.000","266.000","3.300","32.300","0.660","1002.600","-99.000","1.000","8.700","276.000","","33.600","","25.200",""
"C0M660","2019-07-12 15:00:00","40.000","244.000","6.700","31.500","0.730","1003.200","-99.000","0.500","-99.000","-99.000","-99.000","32.300","","25.400",""
"C0D580","2019-07-12 15:00:00","120.000","295.000","1.600","31.400","0.700","992.600","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","23.500",""
"C0R640","2019-07-12 15:00:00","21.000","240.000","2.100","31.700","0.780","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.300",""
"C0E810","2019-07-12 15:00:00","53.000","226.000","1.500","32.100","0.730","1001.800","-99.000","0.000","7.700","196.000","","32.900","","26.500",""
"C0G830","2019-07-12 15:00:00","27.000","237.000","4.700","32.300","0.740","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.700",""
"C0G750","2019-07-12 15:00:00","31.000","218.000","2.600","32.900","0.660","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.500",""
"C0Z270","2019-07-12 15:00:00","343.000","56.000","2.200","28.300","0.770","970.100","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","23.800",""
"C0UA30","2019-07-12 15:00:00","1397.000","0.000","0.100","21.100","0.990","859.800","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","19.300",""
"C0I080","2019-07-12 15:00:00","536.000","226.000","0.300","26.300","0.840","951.400","-99.000","0.500","-99.000","-99.000","-99.000","32.300","","22.100",""
"C0UA00","2019-07-12 15:00:00","392.000","0.000","0.200","28.000","0.990","966.000","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","22.200",""
"C0AD40","2019-07-12 15:00:00","32.000","37.000","2.800","26.700","0.910","1004.100","-99.000","2.000","-99.000","-99.000","-99.000","35.000","","25.200",""
"C0S660","2019-07-12 15:00:00","794.000","82.000","1.900","29.500","0.630","921.500","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","19.200",""
"C0M640","2019-07-12 15:00:00","155.000","232.000","5.100","31.700","0.660","989.900","-99.000","1.500","-99.000","-99.000","-99.000","32.600","","24.500",""
"C0UA10","2019-07-12 15:00:00","1711.000","0.000","0.000","19.900","1.000","831.300","-99.000","6.000","-99.000","-99.000","-99.000","24.700","","15.600",""
"C0V770","2019-07-12 15:00:00","26.000","255.000","1.800","32.800","0.640","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.400",""
"C0E730","2019-07-12 15:00:00","26.000","264.000","0.800","33.500","0.600","1002.500","-99.000","0.000","7.200","243.000","","35.100","","28.100",""
"C0V810","2019-07-12 15:00:00","32.000","237.000","4.700","30.800","0.790","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.000",""
"C0A9C0","2019-07-12 15:00:00","35.000","125.000","2.500","26.100","0.900","1004.500","-99.000","19.000","15.400","139.000","","34.100","","26.000",""
"C0X310","2019-07-12 15:00:00","9.000","226.000","4.100","30.400","0.790","1007.800","-99.000","6.000","-99.000","-99.000","-99.000","31.500","","24.400",""
"C0K280","2019-07-12 15:00:00","23.000","237.000","4.800","32.000","0.760","1007.100","-99.000","2.000","-99.000","-99.000","-99.000","32.800","","24.400",""
"C0M650","2019-07-12 15:00:00","20.000","223.000","2.600","31.400","0.700","1005.800","-99.000","4.000","-99.000","-99.000","-99.000","32.400","","24.800",""
"C0S910","2019-07-12 15:00:00","212.000","280.000","8.000","28.500","0.830","984.600","-99.000","0.000","16.600","296.000","","28.800","","26.200",""
"C0D570","2019-07-12 15:00:00","15.000","245.000","1.500","31.800","0.770","1005.400","-99.000","0.000","7.000","220.000","","33.300","","26.800",""
"C0M710","2019-07-12 15:00:00","15.000","217.000","3.000","30.900","0.750","1006.300","-99.000","4.500","-99.000","-99.000","-99.000","31.400","","25.200",""
"C0V490","2019-07-12 15:00:00","20.000","184.000","1.600","31.900","0.910","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.500",""
"C0E870","2019-07-12 15:00:00","34.000","261.000","5.500","32.000","0.630","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","27.900",""
"C0M800","2019-07-12 15:00:00","440.000","322.000","1.300","29.000","0.740","960.100","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","22.100",""
"C0A570","2019-07-12 15:00:00","360.000","0.000","0.000","24.300","1.000","968.800","-99.000","19.000","-99.000","-99.000","-99.000","31.000","","22.100",""
"C0S790","2019-07-12 15:00:00","236.000","67.000","1.000","32.200","0.700","982.300","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.100",""
"C0D590","2019-07-12 15:00:00","143.000","217.000","0.800","30.700","0.770","991.500","-99.000","0.000","7.000","207.000","","31.600","","26.800",""
"C0U990","2019-07-12 15:00:00","31.000","29.000","0.900","30.400","0.730","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.300",""
"C0M700","2019-07-12 15:00:00","150.000","236.000","4.400","32.000","0.670","991.200","-99.000","0.500","-99.000","-99.000","-99.000","33.300","","24.300",""
"C0A970","2019-07-12 15:00:00","96.000","22.000","1.300","28.400","0.820","997.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.700",""
"CM0110","2019-07-12 15:00:00","7.000","268.000","4.900","31.000","0.720","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.500",""
"C0S940","2019-07-12 15:00:00","150.000","196.000","0.500","29.200","0.850","990.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.500",""
